mergeID,isConfliting,existsCommonSlices,totalCommonSlices
f03184c5b0d50e0d60b86a53df485e9e1b1648ba,0,0,0
301e167d53095ff78ca45212044f80bc9718ae4a,0,0,0
4766c7bd0e4b08fa9977ec3132287423eaa0153c,0,0,0
7f3a8e639fee3dd25381385a4357a044d14efa4d,0,0,0
6258f53eb8c3e88bdda7d75e06be5acd492dedb1,0,0,0
3ceecf419ef3f286aa665dc25a7b845e9862812a,0,0,0
5edf7d0fb8f52db570cca4eafcfe20f733e139a1,0,0,0
2aac68fa410536da0489d5e7c5500546c4a4364c,0,0,0
879de95b0dce0362287e18e31b727a7ff8616a8f,0,0,0
6c6588869c0f9e86bc4ed9f39a8e30f6f4fc57c6,0,0,0
d31aa0ec260ba42397a261dacdb76d58ed0d4df3,0,0,0
65f940db75db765bb894b62beac6fd196d481a69,0,0,0
38067bf2041caaf0a98acb06aae56cbf035ae516,0,0,0
68890e6a67ebc94a945ff01f4324e5a95d06729b,0,0,0
785c3b26a4525846f34f751f44dcf80e74ef2129,0,0,0
3c7e70fc1f13a7dca89f64a85b18903a70b2d6b7,0,0,0
